"X1","X2","X3","lab3d","lab3da"
0.288357208336201,-0.610484006517705,1.39928190743599,1,"a"
1.45758728923836,1.37258794069055,1.7031134376596,1,"a"
4.40179458492594,4.18685757223871,4.50383064520809,1,"a"
1.34285085757473,0.994734534416505,1.12365188870392,1,"a"
1.63385768905902,0.576275177670146,0.510283945548802,1,"a"
1.50602557748102,1.69512636095543,0.238229287061208,1,"a"
3.05302819516484,2.56428332502516,2.442105297736,1,"a"
4.00195791495632,4.23750994961716,2.57617935548569,1,"a"
3.10299883891168,2.06341677298939,2.54688508073646,1,"a"
1.53626655377237,1.31633113094666,0.306905481822721,1,"a"
2.77087541942771,4.06492055884367,3.20043630676982,1,"a"
1.07855773107108,1.19233345827303,2.27604271758183,1,"a"
1.72595226334952,0.939639253888572,1.51103231315663,1,"a"
3.6778897611586,4.38995961704111,2.74285485824223,1,"a"
1.90178245991779,2.77207667119041,1.85170783252232,1,"a"
3.68756982723514,3.42382349368896,1.71474703823735,1,"a"
0.0425957283293394,-1.12309615611733,-1.15189155954374,1,"a"
2.12995444193728,2.12127541267909,2.06472984087684,1,"a"
3.6013557540203,2.98832082002622,2.37605661664619,1,"a"
1.65681769092832,1.25585049663805,1.538105872721,1,"a"
0.224159300404944,0.87733877589261,1.01532847535914,1,"a"
0.371634825293795,0.841532912189727,0.405139243436406,1,"a"
1.26915764792328,1.5471655154403,1.98689903503956,1,"a"
2.73449137536894,2.98496167162666,3.47785505575434,1,"a"
1.93030043718665,2.04518080433039,2.43406114680654,1,"a"
0.0739912076169529,1.21366875185636,0.53138232955545,1,"a"
-1.99580961915082,-2.39422987935153,-1.72823803349202,1,"a"
0.607265213213763,0.602050058223608,2.3765555178254,1,"a"
1.53248232171171,2.92999185156885,2.64395480825808,1,"a"
-0.284200133637863,-0.111186599286055,0.0159566858088467,1,"a"
2.72562707172208,2.38490158415217,3.12814590709486,1,"a"
-0.496013332410771,-1.68038707115502,-0.37175471427989,1,"a"
-0.674786786334622,1.08961740664325,0.0236151147497283,1,"a"
0.279991186269452,0.611230297242048,1.35546418538542,1,"a"
-1.59915576440874,-0.225225183816849,-1.00065270126323,1,"a"
3.11662318238835,3.55147137279608,3.4822740687812,1,"a"
3.79273542022288,2.92381977927959,2.39871196645213,1,"a"
5.76692853811019,4.21301479727306,4.91556279244854,1,"a"
5.13228596383385,4.8311806093925,5.44499046171204,1,"a"
0.238409139948641,-0.408220736646965,0.142521035908767,1,"a"
0.611197188365046,1.16472815626362,0.367014624972404,1,"a"
3.58173875982687,2.41505232477909,4.26139994114512,1,"a"
3.94904435069389,2.74837033691048,3.12079951196919,1,"a"
-2.07365889012268,-2.60035760450196,-3.52052465752757,1,"a"
3.41621522151396,3.41034681590217,4.47080543243279,1,"a"
-0.870281305549381,-0.0270337908036797,0.948344665261638,1,"a"
2.0748465065986,1.93530558819227,1.46569793837188,1,"a"
2.19829199073403,1.92200340222716,2.14308864556089,1,"a"
3.14589903908237,4.26312799299535,4.18177611846703,1,"a"
3.44731266726064,2.36965436833431,2.40939310926984,1,"a"
2.43361779031595,3.52423953342495,2.46559419327226,1,"a"
3.10855273022654,3.28788732065172,3.47574212659513,1,"a"
2.87186771303998,4.52487811721177,2.45456002902375,1,"a"
1.44444787909585,2.37343640947641,3.46451125552464,1,"a"
2.96132292713756,2.99735753190504,3.47389796039358,1,"a"
3.03502752504013,3.16320713014479,3.86193662092555,1,"a"
1.82087053672953,1.28584949752463,2.0113523547011,1,"a"
-1.10824697666323,-1.34021395137142,-0.495518903328851,1,"a"
0.70029950978486,1.76399627790395,1.30365051486884,1,"a"
2.19081778447964,3.70190090264565,2.60595784590069,1,"a"
3.7848965902021,2.81399772031809,2.67747593710867,1,"a"
5.9538379360271,6.36899891674105,7.42892286799225,1,"a"
1.21823397356181,1.75677998635132,2.55443364085356,1,"a"
1.17690462683423,0.842358514024327,0.136844574839492,1,"a"
1.3305125787398,1.38990290660392,1.45503090758991,1,"a"
2.63448470982484,1.32265706144479,0.618031736890181,1,"a"
2.47694314696255,2.0921655134149,2.03373129205808,1,"a"
-0.153675063963549,-2.39398568661731,-0.905807889361326,1,"a"
2.07559971516152,2.5554705080197,2.00757610718542,1,"a"
0.80958208669582,1.68091896775292,1.45758630962469,1,"a"
2.72572283928961,3.38729764956266,2.31288794890096,1,"a"
-2.00469622089143,-2.02418300645881,-1.86222391463816,1,"a"
1.46082161118799,2.30731873093216,3.48380102932099,1,"a"
1.55267310531934,2.10717671583339,0.918265651409463,1,"a"
1.85031159286405,2.34852195258037,1.76599606027658,1,"a"
3.26256854507924,3.20487897277029,2.36575134593583,1,"a"
2.77233678826362,4.75178095218677,3.13878740890308,1,"a"
1.44675302325253,1.40806865368436,1.08320100377302,1,"a"
0.374423524832768,0.242392590096351,1.53873512589127,1,"a"
2.36071972666389,3.40651546284505,3.87396971933031,1,"a"
3.16624536051826,2.34624642492677,2.09290456413313,1,"a"
0.114294814065557,0.78490724792372,0.649527898776878,1,"a"
2.26289304317285,1.78203501679214,2.56188106915305,1,"a"
6.10661156685636,6.3353811875591,7.07780139365072,1,"a"
1.7135268614953,1.22436240443316,1.53946784868285,1,"a"
-0.769985300388157,0.341772256648411,-0.00961768878700475,1,"a"
1.13149885643167,0.70470399103502,0.00130317037437422,1,"a"
1.64346360044045,0.764459286539088,2.18764280610317,1,"a"
-0.526073019488529,0.541184792402714,0.920568759579605,1,"a"
0.128842152605873,1.97477292871289,0.529994986322055,1,"a"
1.06442492718942,1.48795661488569,1.17142782392678,1,"a"
0.303611988990584,1.21769330350083,0.627257240157865,1,"a"
1.45589576849791,0.816342038579683,0.530138539197722,1,"a"
2.66133102697004,3.13192453963725,2.87444081301101,1,"a"
1.46034524011583,0.265725295696471,2.41559198595205,1,"a"
0.974447463438396,0.453267414126526,0.872147425644634,1,"a"
1.67687183932513,0.551349581460815,1.96530512606193,1,"a"
4.35970203224181,4.96428798005373,4.82721729926715,1,"a"
-0.171157697574795,-0.141016222113248,-0.460553900358484,1,"a"
3.91984077458943,4.7458642171242,5.28209303156257,1,"a"
2.51511590632859,0.770584045487432,2.4477396028224,1,"a"
3.37805328316355,3.11315015770473,2.18195393430277,1,"a"
4.89585477569446,4.68396379306443,4.64170003198659,1,"a"
2.27996951801687,3.05618154769201,2.59176951797247,1,"a"
3.92632556411516,4.90971065882663,4.44809735455202,1,"a"
-4.14953472738711,-2.60159978470349,-3.2725489931914,1,"a"
3.32008454305117,2.66777550044054,3.517735217782,1,"a"
2.66207915307214,2.38013805263322,2.31237161212594,1,"a"
0.622496317384926,0.977160710872035,0.150060186013039,1,"a"
2.00455393149466,1.32978225201906,1.10851518453915,1,"a"
1.60425802140849,2.99615496412079,0.69865400908588,1,"a"
1.07373591125799,1.36178787128671,0.954329653155899,1,"a"
1.91503987365828,2.41696763280749,2.31587957754483,1,"a"
1.64007201248231,2.42506786393714,2.17970720886432,1,"a"
1.15946486380767,-0.114051017694165,0.239711227984982,1,"a"
2.09283190877903,2.82126491215652,1.8801188649227,1,"a"
1.53150412430719,2.67285392045518,2.47907661234078,1,"a"
3.32349800715328,5.3931127967414,5.04652539979925,1,"a"
0.248769806418545,2.48913319576813,0.0336288906430404,1,"a"
0.783219895816964,-0.00312573616361878,0.480241078155033,1,"a"
0.738759321306873,1.16355894497739,0.248253677892363,1,"a"
-3.00033532421164,-1.31722023490652,-1.72887839765132,1,"a"
2.27312328910342,1.60316869285978,2.64088564914109,1,"a"
1.69061822996358,2.05377456322343,1.04290310343382,1,"a"
1.90552548652339,2.25676190869789,1.98265592367402,1,"a"
3.45074868796959,1.16319106753415,2.88285930473991,1,"a"
2.7883832371942,3.37738600431247,2.716772099592,1,"a"
-2.02881695306189,-0.0302194658051631,-0.434159397917344,1,"a"
-0.064386445163497,0.146149421187965,0.596541525180457,1,"a"
5.05315902963438,3.62134935678186,2.88272355119512,1,"a"
3.77878122712997,2.29748799396369,2.05006739689378,1,"a"
1.22396255075803,1.58662656530486,3.23668813954109,1,"a"
4.19256406188077,4.08502469835256,3.71193825195206,1,"a"
3.16362904885211,3.35725905667048,3.12108293026847,1,"a"
2.95124754090337,3.45643619747884,2.74828880556163,1,"a"
3.01308147062474,2.2841915825279,3.85359359634431,1,"a"
2.30561426999284,0.278583626691114,1.28794379340999,1,"a"
3.97033615811368,3.92788585715578,4.10377964088993,1,"a"
0.497188083659725,0.0167271726788334,0.969711269153149,1,"a"
0.844869107645164,2.22015374787721,2.26289575760821,1,"a"
-0.283327749887356,1.51588447616499,0.780077137229366,1,"a"
2.52614668795105,3.23424657070075,3.76223920879724,1,"a"
2.92372974810234,1.1745625542934,1.65703193351603,1,"a"
1.88210792087692,1.83128227246355,1.50806265308125,1,"a"
-2.9213284775212,-1.61611101042265,-2.18748478712567,1,"a"
1.18660737290229,0.635838352601796,1.09127333268884,1,"a"
0.148920700932357,0.359639453521772,0.378977545561938,1,"a"
4.47996523534871,4.0929464653887,3.49291977763578,1,"a"
-0.236756866055038,1.20129838115765,-0.369686551027716,1,"a"
-1.39960583024975,-1.14266185743504,-1.26669187297273,1,"a"
1.67941108724767,3.06503356741841,2.18377537520922,1,"a"
1.68610554283251,2.56369650684725,2.26385656772215,1,"a"
0.0998491750012804,0.516720604847559,1.2090682558153,1,"a"
7.18719181451532,6.95421275658923,6.48356736277218,1,"a"
-0.242690564000327,-1.32591378686895,-0.696656969315464,1,"a"
2.16610800988465,2.61238162006669,2.33991140012109,1,"a"
4.10357396423053,5.22937710041409,4.31186613960604,1,"a"
1.26729307095179,1.17371051482606,1.50501771159361,1,"a"
1.7274583781839,3.10717371048697,2.06000057425607,1,"a"
1.24440726127378,1.02655131262118,2.17060391650374,1,"a"
-0.104734403335864,0.406623276773686,0.900733026919599,1,"a"
0.869588612688157,1.09671143842853,0.10566385821331,1,"a"
-0.964766480197065,-1.77053648860987,-1.22537731854143,1,"a"
4.07097766534742,3.50466492774181,3.39870057685949,1,"a"
-0.858464167627256,-0.620150796788396,-0.910796187640424,1,"a"
3.04520607064684,3.49526671224668,3.2005811464378,1,"a"
1.90168514554926,2.64191303668593,2.53763451821038,1,"a"
1.83051683546366,1.01854605582087,0.551327255763448,1,"a"
3.55448937719116,3.79946897862869,4.59403300562488,1,"a"
2.20393993120561,2.51808182205184,2.19533811161067,1,"a"
6.31510454821223,5.79748416864324,4.80435663493135,1,"a"
1.88700127298252,1.95386364057741,2.03920686666791,1,"a"
0.574872441928147,0.983309566770994,0.492225685292924,1,"a"
1.63682042154912,2.83889240570582,2.7454177309918,1,"a"
2.10415781209956,3.26839240289426,2.34163649167102,1,"a"
0.679110043139187,0.255360729288763,0.843114979088324,1,"a"
2.25326956141447,2.38260947267813,2.62145628456168,1,"a"
4.58782741546173,4.22151560857593,4.64219407629537,1,"a"
0.658215059128305,-1.86900301519785,-0.245041688376145,1,"a"
0.993997783666685,-0.0745788512564052,0.0259721634147612,1,"a"
0.454889313902579,0.00258256705335658,-0.813325881017366,1,"a"
2.98127378985998,1.87656719974344,2.65270872070489,1,"a"
4.1881526922237,4.88944375375957,4.05162712287524,1,"a"
3.68742585350321,3.98783004975335,3.00943891112492,1,"a"
0.784002921488016,1.92146875052254,2.66965369754249,1,"a"
0.699594806147967,2.22913113124469,1.5509728079203,1,"a"
2.77504081329806,2.49125597843808,3.36788682876158,1,"a"
4.73514662970002,4.8279229940859,3.22259304066345,1,"a"
1.93709423521829,1.21895647451294,0.834916978484167,1,"a"
3.29939545649082,3.04145111467123,3.55353474922163,1,"a"
5.0637854438304,4.58585082080906,3.49018327566095,1,"a"
4.55577553002707,5.36128533390394,5.21024995797545,1,"a"
0.112088683968982,1.71296740197713,0.899032546121405,1,"a"
-0.239676192998489,-0.540623541343396,-0.0413588633219488,1,"a"
4.48279566899652,4.95499669162523,4.13510361519114,1,"a"
2.56757518125392,2.48580908378658,3.21701323351479,1,"a"
1.4884962078649,2.33042869770355,2.81843345815802,1,"a"
2.95797061058023,2.5501751097724,1.5512518454828,1,"a"
-1.21977295839948,-1.15615016311723,-1.61327871959136,1,"a"
0.954359986213353,1.70250829995782,-0.618376198464829,1,"a"
2.28657073729154,1.67874963529896,1.32048116304764,1,"a"
3.85730791877832,3.78038636688361,3.43116479967228,1,"a"
-1.51452636289303,-1.37868656701627,-1.95572146596381,1,"a"
4.06787903741277,2.77989076562632,2.40110088548547,1,"a"
-2.20713850949542,-1.11204759722115,-1.18773116280206,1,"a"
2.79100672939524,5.18566533493174,4.23000765111801,1,"a"
1.61063512067848,3.29906442730476,3.24269044605124,1,"a"
3.39889814821499,3.27827183114415,3.11753037985351,1,"a"
1.43003412510062,0.385356521668468,0.627753305891412,1,"a"
0.442337655697413,0.971150358475299,1.16881627443303,1,"a"
4.71208472147147,4.66591483603134,5.24564907430803,1,"a"
5.04768620497272,5.46447922866031,5.3639979328617,1,"a"
2.18545889021615,3.03279858557639,2.8444615876966,1,"a"
1.89784281891034,1.25111533172336,2.19434064288729,1,"a"
2.61154069961678,2.34681720082968,3.15467263708353,1,"a"
1.95343966568715,1.87832831901576,-0.325530884616142,1,"a"
0.794275590566109,1.95454824746935,0.890396497229927,1,"a"
3.79538479272099,3.65268577552731,4.23738434908068,1,"a"
1.16779473660135,1.58051580106611,1.83522195236083,1,"a"
4.05856075232016,3.14147791612554,3.4373322859758,1,"a"
0.69564942198708,1.94531719204423,1.67574546580158,1,"a"
4.13597725143394,3.47191291533606,4.79755690456259,1,"a"
1.79904829956516,1.96409696456979,1.82064471304458,1,"a"
2.78795732589965,1.76669727935075,2.38012312832591,1,"a"
1.96263902848451,0.811690451531218,1.74327132735344,1,"a"
3.01764368802714,4.29685637292666,3.83901377049716,1,"a"
0.376851446763306,2.04932867711018,1.60563338495329,1,"a"
-0.335510511023654,-0.20538965751617,-0.785070910899866,1,"a"
0.984337750424959,-0.296207607859843,0.65137544571891,1,"a"
3.55244613990933,3.31730407725939,3.80795672935704,1,"a"
3.38908798333166,4.81742302684655,2.81354631553039,1,"a"
1.93057268738347,-0.063927913077479,0.275795398259457,1,"a"
0.581494379961572,0.189528916637226,2.09056767998894,1,"a"
4.2787069831163,4.49220068263896,3.23981986559466,1,"a"
4.10301491517217,4.75628481033987,4.71961649138724,1,"a"
1.95085333599699,1.69661302197586,0.860303940156087,1,"a"
1.72238936159413,1.41363721296847,1.1125689271922,1,"a"
4.00800067348571,2.56754461861771,3.16475980857281,1,"a"
4.07656175430692,4.41500072968456,3.98249578273311,1,"a"
4.9939804504198,4.02753870728861,3.43706752372065,1,"a"
0.781144084327722,1.13950458942229,-0.669089317304801,1,"a"
1.67480103778754,1.76150421479807,1.58433660808065,1,"a"
0.590169240040496,-0.702048026285832,0.776659978644396,1,"a"
-1.03237766063833,-1.34573271469206,-2.84591105241453,1,"a"
1.41045591810252,1.74529133222104,1.62552366715763,1,"a"
0.531576231862492,1.11997662991431,0.340706146740473,1,"a"
4.68830332160219,4.7682781634489,4.85164278280665,1,"a"
2.88682397163533,2.1588844267226,2.36581146917392,1,"a"
4.78047779335389,4.37941787307389,4.21241234461249,1,"a"
3.42206552022759,2.21658911514632,2.6290191314507,1,"a"
3.89680348444999,2.91567604156608,3.15903736572168,1,"a"
3.01343179604681,3.88660232255705,3.19184700387742,1,"a"
1.10844461781332,0.635075431828442,0.801258921385422,1,"a"
0.725425398892225,1.97692887993151,2.25408142581926,1,"a"
0.604909124781213,1.70458424824755,1.65878255787043,1,"a"
3.84406871223785,3.76573378833907,4.75455945060195,1,"a"
4.18820027192565,4.86417225171945,4.26283631338861,1,"a"
4.69533000721732,4.04575956386999,6.08899878448532,1,"a"
1.80395483626901,1.52715447956168,2.08364768625449,1,"a"
2.45602039455795,2.65496923976106,1.61858301865094,1,"a"
2.776519560142,3.85895352282052,2.55785905737971,1,"a"
1.45625795252355,2.06747106610048,1.29824233143911,1,"a"
4.20719050501576,3.75685451874943,3.54629832268002,1,"a"
